false_positive_rate,true_positive_rate,threshold
0.15524193548387097,0.41224862888482633,0.59413993
0.15574596774193547,0.41224862888482633,0.5941344
0.15574596774193547,0.4127056672760512,0.59407413
0.15675403225806453,0.4127056672760512,0.594037
0.15675403225806453,0.41316270566727603,0.5939537
0.15675403225806453,0.4140767824497258,0.59388006
0.15675403225806453,0.41453382084095064,0.59379196
0.15725806451612903,0.41453382084095064,0.5937432
0.15725806451612903,0.41544789762340034,0.59366816
0.15776209677419356,0.41544789762340034,0.5936416
0.15776209677419356,0.41773308957952465,0.5933763
0.15826612903225806,0.41773308957952465,0.59336317
0.15826612903225806,0.4186471663619744,0.59335124
0.1587701612903226,0.4186471663619744,0.5933466
0.1587701612903226,0.41910420475319926,0.5933327
0.1592741935483871,0.41910420475319926,0.5932695
0.1592741935483871,0.420018281535649,0.5932071
0.16028225806451613,0.420018281535649,0.5931969
0.16028225806451613,0.4209323583180987,0.593137
0.16078629032258066,0.4209323583180987,0.59310645
0.16078629032258066,0.4218464351005484,0.59306544
0.16129032258064516,0.4218464351005484,0.5930604
0.16129032258064516,0.42230347349177333,0.59300137
0.1617943548387097,0.4227605118829982,0.5929482
0.1622983870967742,0.4227605118829982,0.5927577
0.1622983870967742,0.4250457038391225,0.5923905
0.16280241935483872,0.4250457038391225,0.59238154
0.16280241935483872,0.4259597806215722,0.592341
0.16330645161290322,0.4259597806215722,0.59233564
0.16330645161290322,0.42778793418647165,0.5920925
0.16431451612903225,0.42778793418647165,0.59199387
0.16431451612903225,0.4282449725776965,0.59191954
0.16481854838709678,0.4282449725776965,0.59189683
0.16481854838709678,0.43007312614259596,0.59176004
0.1658266129032258,0.43007312614259596,0.5916227
0.1658266129032258,0.4309872029250457,0.5915659
0.1663306451612903,0.4309872029250457,0.5915321
0.1663306451612903,0.4319012797074954,0.59140307
0.16733870967741934,0.4319012797074954,0.5912952
0.16733870967741934,0.4323583180987203,0.59125495
0.1688508064516129,0.4323583180987203,0.5910973
0.1688508064516129,0.43418647166361973,0.590888
0.1693548387096774,0.43418647166361973,0.59086674
0.1693548387096774,0.43555758683729434,0.59075934
0.16985887096774194,0.4360146252285192,0.5907254
0.16985887096774194,0.4373857404021938,0.5906511
0.17086693548387097,0.4373857404021938,0.59055513
0.17086693548387097,0.43784277879341865,0.59054595
0.171875,0.43784277879341865,0.59029686
0.17237903225806453,0.4382998171846435,0.59027207
0.17288306451612903,0.4382998171846435,0.5901584
0.17288306451612903,0.43875685557586835,0.5900368
0.17338709677419356,0.43875685557586835,0.5900203
0.17338709677419356,0.4396709323583181,0.58996403
0.17389112903225806,0.4396709323583181,0.5899507
0.1743951612903226,0.44012797074954296,0.58993435
0.1743951612903226,0.44104204753199266,0.5898124
0.1748991935483871,0.44104204753199266,0.5897517
0.1748991935483871,0.44149908592321757,0.5897007
0.17540322580645162,0.44149908592321757,0.5896982
0.17540322580645162,0.4419561243144424,0.58968854
